trip_id,route_id,service_date,stop_id,stop_sequence,scheduled_time_iso,scheduled_time_epoch
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T18:47:00Z,1764096420
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T18:49:00Z,1764096540
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T18:50:00Z,1764096600
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T18:50:00Z,1764096600
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T18:52:00Z,1764096720
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T18:56:00Z,1764096960
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T18:58:00Z,1764097080
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:00:00Z,1764097200
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:04:00Z,1764097440
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:07:00Z,1764097620
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:10:00Z,1764097800
trip_piccadilly_1843,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T19:14:00Z,1764098040
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T18:49:00Z,1764096540
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T18:50:00Z,1764096600
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T18:52:00Z,1764096720
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T18:53:00Z,1764096780
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T18:53:00Z,1764096780
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T18:55:00Z,1764096900
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T18:58:00Z,1764097080
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:00:00Z,1764097200
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:03:00Z,1764097380
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:07:00Z,1764097620
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:10:00Z,1764097800
trip_piccadilly_1846,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:14:00Z,1764098040
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T18:52:00Z,1764096720
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T18:53:00Z,1764096780
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T18:55:00Z,1764096900
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T18:56:00Z,1764096960
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T18:56:00Z,1764096960
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T18:58:00Z,1764097080
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:02:00Z,1764097320
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:04:00Z,1764097440
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:06:00Z,1764097560
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:10:00Z,1764097800
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:13:00Z,1764097980
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:16:00Z,1764098160
trip_piccadilly_1849,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T19:20:00Z,1764098400
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T18:55:00Z,1764096900
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T18:56:00Z,1764096960
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T18:58:00Z,1764097080
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T18:59:00Z,1764097140
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T18:59:00Z,1764097140
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:01:00Z,1764097260
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:04:00Z,1764097440
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:06:00Z,1764097560
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:09:00Z,1764097740
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:13:00Z,1764097980
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:16:00Z,1764098160
trip_piccadilly_1852,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:20:00Z,1764098400
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T18:58:00Z,1764097080
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T18:59:00Z,1764097140
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:01:00Z,1764097260
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:02:00Z,1764097320
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:02:00Z,1764097320
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:04:00Z,1764097440
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:08:00Z,1764097680
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:10:00Z,1764097800
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:12:00Z,1764097920
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:16:00Z,1764098160
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:19:00Z,1764098340
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:22:00Z,1764098520
trip_piccadilly_1855,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T19:26:00Z,1764098760
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:00:00Z,1764097200
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:01:00Z,1764097260
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:03:00Z,1764097380
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:04:00Z,1764097440
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:04:00Z,1764097440
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:06:00Z,1764097560
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:10:00Z,1764097800
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:12:00Z,1764097920
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:14:00Z,1764098040
trip_piccadilly_1857,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:17:00Z,1764098220
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:03:00Z,1764097380
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:04:00Z,1764097440
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:06:00Z,1764097560
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:07:00Z,1764097620
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:07:00Z,1764097620
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:09:00Z,1764097740
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:13:00Z,1764097980
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:15:00Z,1764098100
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:17:00Z,1764098220
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:21:00Z,1764098460
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:24:00Z,1764098640
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:27:00Z,1764098820
trip_piccadilly_1900,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T19:31:00Z,1764099060
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:06:00Z,1764097560
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:07:00Z,1764097620
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:09:00Z,1764097740
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:10:00Z,1764097800
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:10:00Z,1764097800
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:12:00Z,1764097920
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:16:00Z,1764098160
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:18:00Z,1764098280
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:20:00Z,1764098400
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:24:00Z,1764098640
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:27:00Z,1764098820
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:30:00Z,1764099000
trip_piccadilly_1903,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T19:34:00Z,1764099240
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:17:00Z,1764098220
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:18:00Z,1764098280
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:20:00Z,1764098400
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:21:00Z,1764098460
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:21:00Z,1764098460
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:23:00Z,1764098580
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:27:00Z,1764098820
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:29:00Z,1764098940
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:31:00Z,1764099060
trip_piccadilly_1914,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:34:00Z,1764099240
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:20:00Z,1764098400
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:21:00Z,1764098460
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:23:00Z,1764098580
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:24:00Z,1764098640
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:24:00Z,1764098640
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:26:00Z,1764098760
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:30:00Z,1764099000
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:32:00Z,1764099120
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:34:00Z,1764099240
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:38:00Z,1764099480
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:41:00Z,1764099660
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:44:00Z,1764099840
trip_piccadilly_1917,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T19:48:00Z,1764100080
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:23:00Z,1764098580
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:24:00Z,1764098640
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:26:00Z,1764098760
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:27:00Z,1764098820
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:27:00Z,1764098820
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:29:00Z,1764098940
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:33:00Z,1764099180
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:35:00Z,1764099300
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:37:00Z,1764099420
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:41:00Z,1764099660
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:44:00Z,1764099840
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T19:47:00Z,1764100020
trip_piccadilly_1920,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T19:51:00Z,1764100260
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:36:00Z,1764099360
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:37:00Z,1764099420
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:39:00Z,1764099540
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:40:00Z,1764099600
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:40:00Z,1764099600
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:42:00Z,1764099720
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T19:46:00Z,1764099960
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T19:48:00Z,1764100080
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T19:50:00Z,1764100200
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T19:54:00Z,1764100440
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T19:57:00Z,1764100620
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T20:00:00Z,1764100800
trip_piccadilly_1933,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T20:04:00Z,1764101040
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:50:00Z,1764100200
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T19:51:00Z,1764100260
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T19:53:00Z,1764100380
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T19:54:00Z,1764100440
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T19:54:00Z,1764100440
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T19:56:00Z,1764100560
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:00:00Z,1764100800
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T20:02:00Z,1764100920
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T20:04:00Z,1764101040
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T20:08:00Z,1764101280
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T20:11:00Z,1764101460
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T20:14:00Z,1764101640
trip_piccadilly_1947,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T20:18:00Z,1764101880
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T19:59:00Z,1764100740
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T20:00:00Z,1764100800
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T20:02:00Z,1764100920
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T20:03:00Z,1764100980
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T20:03:00Z,1764100980
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T20:05:00Z,1764101100
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:09:00Z,1764101340
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T20:11:00Z,1764101460
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T20:13:00Z,1764101580
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T20:17:00Z,1764101820
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T20:20:00Z,1764102000
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T20:23:00Z,1764102180
trip_piccadilly_1956,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T20:27:00Z,1764102420
trip_piccadilly_2016,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T20:40:00Z,1764103200
trip_piccadilly_2016,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T20:43:00Z,1764103380
trip_piccadilly_2016,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T20:47:00Z,1764103620
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T20:23:00Z,1764102180
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T20:24:00Z,1764102240
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T20:26:00Z,1764102360
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T20:27:00Z,1764102420
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T20:27:00Z,1764102420
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T20:29:00Z,1764102540
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:33:00Z,1764102780
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T20:35:00Z,1764102900
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T20:37:00Z,1764103020
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T20:41:00Z,1764103260
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T20:44:00Z,1764103440
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T20:47:00Z,1764103620
trip_piccadilly_2020,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T20:51:00Z,1764103860
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T20:26:00Z,1764102360
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T20:27:00Z,1764102420
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T20:29:00Z,1764102540
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T20:30:00Z,1764102600
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T20:30:00Z,1764102600
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T20:32:00Z,1764102720
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:36:00Z,1764102960
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T20:38:00Z,1764103080
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T20:40:00Z,1764103200
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T20:44:00Z,1764103440
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T20:47:00Z,1764103620
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T20:50:00Z,1764103800
trip_piccadilly_2023,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T20:54:00Z,1764104040
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T20:29:00Z,1764102540
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T20:30:00Z,1764102600
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T20:32:00Z,1764102720
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T20:33:00Z,1764102780
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T20:33:00Z,1764102780
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T20:35:00Z,1764102900
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:39:00Z,1764103140
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T20:41:00Z,1764103260
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T20:43:00Z,1764103380
trip_piccadilly_2026,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T20:46:00Z,1764103560
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T20:33:00Z,1764102780
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T20:34:00Z,1764102840
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T20:36:00Z,1764102960
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T20:37:00Z,1764103020
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T20:37:00Z,1764103020
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T20:39:00Z,1764103140
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:43:00Z,1764103380
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T20:45:00Z,1764103500
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T20:47:00Z,1764103620
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T20:51:00Z,1764103860
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T20:54:00Z,1764104040
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T20:57:00Z,1764104220
trip_piccadilly_2030,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T21:01:00Z,1764104460
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T20:36:00Z,1764102960
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T20:37:00Z,1764103020
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T20:39:00Z,1764103140
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T20:40:00Z,1764103200
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T20:40:00Z,1764103200
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T20:42:00Z,1764103320
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:46:00Z,1764103560
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T20:48:00Z,1764103680
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T20:50:00Z,1764103800
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T20:54:00Z,1764104040
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T20:57:00Z,1764104220
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T21:00:00Z,1764104400
trip_piccadilly_2033,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T21:04:00Z,1764104640
trip_piccadilly_2036,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T20:39:00Z,1764103140
trip_piccadilly_2036,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T20:40:00Z,1764103200
trip_piccadilly_2036,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T20:42:00Z,1764103320
trip_piccadilly_2036,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T20:43:00Z,1764103380
trip_piccadilly_2036,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T20:43:00Z,1764103380
trip_piccadilly_2036,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T20:45:00Z,1764103500
trip_piccadilly_2036,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T20:49:00Z,1764103740
